origen,destino,modo_transporte,hora_salida,fecha_consulta,distancia_km,duracion_sin_trafico_min,duracion_con_trafico_min,diferencia_trafico_min,min_por_km
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",DRIVE,13:00,2026-02-27,10.39,12.8,14.7,1.9,1.4148219441770933
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,13:00,2026-02-27,12.54,16.0,19.2,3.2,1.5311004784688995
"Retiro, Madrid","Leganés, Madrid",DRIVE,13:00,2026-02-27,14.27,23.3,26.8,3.5,1.8780658724597057
"Retiro, Madrid","Getafe, Madrid",DRIVE,13:00,2026-02-27,14.99,25.4,28.7,3.3,1.914609739826551
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",DRIVE,13:00,2026-02-27,33.74,31.6,36.2,4.6,1.072910491997629
"Estación de Atocha, Madrid","Aranjuez, Madrid",DRIVE,13:00,2026-02-27,47.89,43.0,47.4,4.4,0.9897682188348298
"Estación de Atocha, Madrid","Alcobendas, Madrid",DRIVE,13:00,2026-02-27,18.7,19.5,20.8,1.3,1.1122994652406417
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",DRIVE,13:00,2026-02-27,25.2,27.3,29.6,2.3,1.1746031746031746
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,13:00,2026-02-27,25.18,30.6,36.1,5.5,1.4336775218427324
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,13:00,2026-02-27,22.96,27.1,34.7,7.6,1.5113240418118468
"Estación de Atocha, Madrid","Parla, Madrid",DRIVE,13:00,2026-02-27,24.36,29.1,34.8,5.7,1.4285714285714284
"Estación de Atocha, Madrid","Pinto, Madrid",DRIVE,13:00,2026-02-27,23.85,23.6,28.2,4.6,1.1823899371069182
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",DRIVE,13:00,2026-02-27,16.68,17.7,17.6,-0.1,1.0551558752997603
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",DRIVE,13:00,2026-02-27,26.62,27.8,28.4,0.6,1.0668670172802404
"Estación de Chamartín, Madrid","Alcobendas, Madrid",DRIVE,13:00,2026-02-27,9.54,11.8,12.2,0.4,1.278825995807128
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,13:00,2026-02-27,17.9,15.8,18.4,2.6,1.0279329608938548
"Moncloa, Madrid","Majadahonda, Madrid",DRIVE,13:00,2026-02-27,18.27,16.4,18.6,2.2,1.0180623973727423
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",DRIVE,13:00,2026-02-27,10.63,13.0,14.2,1.2,1.3358419567262463
"Moncloa, Madrid","Boadilla del Monte, Madrid",DRIVE,13:00,2026-02-27,20.84,19.4,20.6,1.2,0.9884836852207295
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",DRIVE,13:00,2026-02-27,34.15,29.0,29.2,0.2,0.8550512445095169
"Puerta del Sol, Madrid","Alcorcón, Madrid",DRIVE,13:00,2026-02-27,15.35,25.0,30.1,5.1,1.960912052117264
"Puerta del Sol, Madrid","Leganés, Madrid",DRIVE,13:00,2026-02-27,13.68,24.1,26.8,2.7,1.9590643274853803
"Puerta del Sol, Madrid","Getafe, Madrid",DRIVE,13:00,2026-02-27,14.4,26.2,28.7,2.5,1.9930555555555554
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,13:00,2026-02-27,30.81,36.5,40.0,3.5,1.2982797792924377
"Puerta del Sol, Madrid","Coslada, Madrid",DRIVE,13:00,2026-02-27,20.72,28.7,31.6,2.9,1.5250965250965252
"Estación de Atocha, Madrid",Toledo,DRIVE,13:00,2026-02-27,73.34,57.2,64.2,7.0,0.8753749659121898
"Estación de Atocha, Madrid",Segovia,DRIVE,13:00,2026-02-27,99.76,74.5,75.3,0.8,0.7548115477145148
"Estación de Atocha, Madrid",Ávila,DRIVE,13:00,2026-02-27,117.1,82.4,80.4,-2.0,0.6865926558497012
"Estación de Atocha, Madrid",Cuenca,DRIVE,13:00,2026-02-27,164.27,98.5,95.0,-3.5,0.5783161867656906
"Estación de Chamartín, Madrid",Valladolid,DRIVE,13:00,2026-02-27,208.61,133.7,141.0,7.3,0.675902401610661
"Estación de Chamartín, Madrid",Burgos,DRIVE,13:00,2026-02-27,234.65,140.0,137.2,-2.8,0.5847006179416151
"Estación de Chamartín, Madrid",Salamanca,DRIVE,13:00,2026-02-27,214.75,133.4,140.5,7.1,0.6542491268917345
"Estación de Atocha, Madrid",Córdoba,DRIVE,13:00,2026-02-27,392.87,238.5,241.0,2.5,0.6134344694173646
"Estación de Atocha, Madrid",Ciudad Real,DRIVE,13:00,2026-02-27,190.37,134.3,147.9,13.6,0.7769081262804013
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",DRIVE,13:00,2026-02-27,613.8,366.8,362.7,-4.1,0.5909090909090909
"Estación de Atocha, Madrid","Valencia, España",DRIVE,13:00,2026-02-27,355.0,215.0,216.7,1.7,0.6104225352112675
"Estación de Atocha, Madrid","Sevilla, España",DRIVE,13:00,2026-02-27,534.39,307.4,302.0,-5.4,0.5651303355227456
"Estación de Atocha, Madrid","Zaragoza, España",DRIVE,13:00,2026-02-27,314.08,193.5,197.2,3.7,0.6278655119714722
"Estación de Atocha, Madrid","Málaga, España",DRIVE,13:00,2026-02-27,533.33,316.2,318.7,2.5,0.5975662347889673
"Estación de Chamartín, Madrid","Bilbao, España",DRIVE,13:00,2026-02-27,387.98,233.3,226.8,-6.5,0.5845662147533378
"Estación de Chamartín, Madrid","San Sebastián, España",DRIVE,13:00,2026-02-27,442.83,268.6,262.7,-5.9,0.5932299076395005
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",DRIVE,13:00,2026-02-27,14.38,18.7,22.8,4.1,1.5855354659248957
"Móstoles, Madrid","Alcorcón, Madrid",DRIVE,13:00,2026-02-27,8.93,15.5,17.7,2.2,1.9820828667413213
"Móstoles, Madrid","Leganés, Madrid",DRIVE,13:00,2026-02-27,11.77,22.1,23.4,1.3,1.988105352591334
"Móstoles, Madrid","Fuenlabrada, Madrid",DRIVE,13:00,2026-02-27,9.98,18.0,21.4,3.4,2.1442885771543083
"Getafe, Madrid","Parla, Madrid",DRIVE,13:00,2026-02-27,10.84,15.5,18.0,2.5,1.6605166051660516
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",DRIVE,13:00,2026-02-27,3.12,7.1,5.9,-1.2,1.891025641025641
"Tres Cantos, Madrid","Alcobendas, Madrid",DRIVE,13:00,2026-02-27,17.22,15.6,16.9,1.3,0.981416957026713
"Aranjuez, Madrid","Valdemoro, Madrid",DRIVE,13:00,2026-02-27,22.01,21.4,21.6,0.2,0.9813721035892776
"Aranjuez, Madrid","Ocaña, Toledo",DRIVE,13:00,2026-02-27,16.03,17.0,16.4,-0.6,1.0230817217716779
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,14:00,2026-02-27,20.96,25.8,29.2,3.4,1.3931297709923662
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",DRIVE,14:00,2026-02-27,18.03,27.1,31.3,4.2,1.7359955629506378
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",DRIVE,14:00,2026-02-27,12.59,26.6,26.2,-0.4,2.0810166799046863
"Puerta del Sol, Madrid","Vallecas, Madrid",DRIVE,14:00,2026-02-27,18.78,22.6,24.9,2.3,1.325878594249201
"Puerta del Sol, Madrid","Moncloa, Madrid",DRIVE,14:00,2026-02-27,11.92,20.5,24.0,3.5,2.0134228187919465
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",DRIVE,14:00,2026-02-27,10.39,12.8,15.1,2.3,1.4533205004812317
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,14:00,2026-02-27,12.54,16.0,22.0,6.0,1.7543859649122808
"Retiro, Madrid","Leganés, Madrid",DRIVE,14:00,2026-02-27,14.27,23.3,27.3,4.0,1.913104414856342
"Retiro, Madrid","Getafe, Madrid",DRIVE,14:00,2026-02-27,14.99,25.4,28.8,3.4,1.9212808539026018
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",DRIVE,14:00,2026-02-27,33.74,31.6,36.5,4.9,1.0818020154119738
"Estación de Atocha, Madrid","Aranjuez, Madrid",DRIVE,14:00,2026-02-27,47.89,43.0,47.7,4.7,0.9960325746502402
"Estación de Atocha, Madrid","Alcobendas, Madrid",DRIVE,14:00,2026-02-27,18.7,19.5,21.4,1.9,1.1443850267379678
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",DRIVE,14:00,2026-02-27,25.2,27.3,29.3,2.0,1.1626984126984128
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,14:00,2026-02-27,25.18,30.6,36.2,5.6,1.4376489277204132
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,14:00,2026-02-27,22.96,27.1,35.0,7.9,1.524390243902439
"Estación de Atocha, Madrid","Parla, Madrid",DRIVE,14:00,2026-02-27,24.36,29.1,35.3,6.2,1.4490968801313628
"Estación de Atocha, Madrid","Pinto, Madrid",DRIVE,14:00,2026-02-27,23.85,23.6,28.8,5.2,1.2075471698113207
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",DRIVE,14:00,2026-02-27,16.68,17.7,18.7,1.0,1.1211031175059951
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",DRIVE,14:00,2026-02-27,26.62,27.8,31.2,3.4,1.1720510894064613
"Estación de Chamartín, Madrid","Alcobendas, Madrid",DRIVE,14:00,2026-02-27,9.54,11.8,12.7,0.9,1.3312368972746331
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,14:00,2026-02-27,17.9,15.8,22.3,6.5,1.245810055865922
"Moncloa, Madrid","Majadahonda, Madrid",DRIVE,14:00,2026-02-27,18.27,16.4,22.2,5.8,1.2151067323481117
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",DRIVE,14:00,2026-02-27,10.63,13.0,16.6,3.6,1.561618062088429
"Moncloa, Madrid","Boadilla del Monte, Madrid",DRIVE,14:00,2026-02-27,20.84,19.4,24.1,4.7,1.1564299424184261
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",DRIVE,14:00,2026-02-27,34.15,29.0,32.4,3.4,0.9487554904831625
"Puerta del Sol, Madrid","Alcorcón, Madrid",DRIVE,14:00,2026-02-27,15.35,25.0,32.1,7.1,2.0912052117263844
"Puerta del Sol, Madrid","Leganés, Madrid",DRIVE,14:00,2026-02-27,13.68,24.1,26.5,2.4,1.9371345029239766
"Puerta del Sol, Madrid","Getafe, Madrid",DRIVE,14:00,2026-02-27,14.4,26.2,27.6,1.4,1.9166666666666667
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,14:00,2026-02-27,30.81,36.5,41.3,4.8,1.3404738721194418
"Puerta del Sol, Madrid","Coslada, Madrid",DRIVE,14:00,2026-02-27,20.72,28.7,31.2,2.5,1.505791505791506
"Estación de Atocha, Madrid",Toledo,DRIVE,14:00,2026-02-27,73.34,57.2,62.5,5.3,0.8521952549768202
"Estación de Atocha, Madrid",Segovia,DRIVE,14:00,2026-02-27,99.76,74.5,77.6,3.1,0.7778668805132316
"Estación de Atocha, Madrid",Ávila,DRIVE,14:00,2026-02-27,117.1,82.4,83.8,1.4,0.7156276686592656
"Estación de Atocha, Madrid",Cuenca,DRIVE,14:00,2026-02-27,164.27,98.5,101.3,2.8,0.616667681256468
"Estación de Chamartín, Madrid",Valladolid,DRIVE,14:00,2026-02-27,208.61,133.7,149.2,15.5,0.7152102008532668
"Estación de Chamartín, Madrid",Burgos,DRIVE,14:00,2026-02-27,234.65,140.0,141.8,1.8,0.6043042829746431
"Estación de Chamartín, Madrid",Salamanca,DRIVE,14:00,2026-02-27,214.75,133.4,148.2,14.8,0.6901047729918509
"Estación de Atocha, Madrid",Córdoba,DRIVE,14:00,2026-02-27,392.87,238.5,244.3,5.8,0.6218341945172704
"Estación de Atocha, Madrid",Ciudad Real,DRIVE,14:00,2026-02-27,190.37,134.3,147.9,13.6,0.7769081262804013
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",DRIVE,14:00,2026-02-27,613.8,366.8,361.1,-5.7,0.5883023786249594
"Estación de Atocha, Madrid","Valencia, España",DRIVE,14:00,2026-02-27,355.0,215.0,220.9,5.9,0.6222535211267606
"Estación de Atocha, Madrid","Sevilla, España",DRIVE,14:00,2026-02-27,534.39,307.4,305.7,-1.7,0.57205411777915
"Estación de Atocha, Madrid","Zaragoza, España",DRIVE,14:00,2026-02-27,314.08,193.5,197.4,3.9,0.6285022924095772
"Estación de Atocha, Madrid","Málaga, España",DRIVE,14:00,2026-02-27,533.33,316.2,320.2,4.0,0.6003787523672022
"Estación de Chamartín, Madrid","Bilbao, España",DRIVE,14:00,2026-02-27,387.98,233.3,232.2,-1.1,0.5984844579617505
"Estación de Chamartín, Madrid","San Sebastián, España",DRIVE,14:00,2026-02-27,442.83,268.6,267.3,-1.3,0.6036176410812276
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",DRIVE,14:00,2026-02-27,14.38,18.7,22.0,3.3,1.5299026425591098
"Móstoles, Madrid","Alcorcón, Madrid",DRIVE,14:00,2026-02-27,8.93,15.5,17.2,1.7,1.9260918253079506
"Móstoles, Madrid","Leganés, Madrid",DRIVE,14:00,2026-02-27,11.77,22.1,21.9,-0.2,1.860662701784197
"Móstoles, Madrid","Fuenlabrada, Madrid",DRIVE,14:00,2026-02-27,9.98,18.0,19.7,1.7,1.973947895791583
"Getafe, Madrid","Parla, Madrid",DRIVE,14:00,2026-02-27,10.84,15.5,18.4,2.9,1.6974169741697416
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",DRIVE,14:00,2026-02-27,3.12,7.1,5.8,-1.3,1.8589743589743588
"Tres Cantos, Madrid","Alcobendas, Madrid",DRIVE,14:00,2026-02-27,17.22,15.6,16.1,0.5,0.934959349593496
"Aranjuez, Madrid","Valdemoro, Madrid",DRIVE,14:00,2026-02-27,22.01,21.4,21.2,-0.2,0.963198546115402
"Aranjuez, Madrid","Ocaña, Toledo",DRIVE,14:00,2026-02-27,16.03,17.0,15.8,-1.2,0.9856519026824704
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,15:00,2026-02-27,20.96,25.8,26.0,0.2,1.2404580152671756
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",DRIVE,15:00,2026-02-27,18.03,27.1,27.5,0.4,1.5252357182473655
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",DRIVE,15:00,2026-02-27,12.59,26.6,25.0,-1.6,1.9857029388403495
"Puerta del Sol, Madrid","Vallecas, Madrid",DRIVE,15:00,2026-02-27,18.78,22.6,23.7,1.1,1.2619808306709264
"Puerta del Sol, Madrid","Moncloa, Madrid",DRIVE,15:00,2026-02-27,11.92,20.5,21.0,0.5,1.761744966442953
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",DRIVE,15:00,2026-02-27,10.39,12.8,13.1,0.3,1.2608277189605388
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,15:00,2026-02-27,12.54,16.0,16.6,0.6,1.3237639553429028
"Retiro, Madrid","Ciudad Universitaria, Madrid",DRIVE,15:00,2026-02-27,8.78,22.4,21.4,-1.0,2.437357630979499
"Retiro, Madrid","Leganés, Madrid",DRIVE,15:00,2026-02-27,14.27,23.3,24.6,1.3,1.7238962859145062
"Retiro, Madrid","Getafe, Madrid",DRIVE,15:00,2026-02-27,14.99,25.4,26.4,1.0,1.7611741160773848
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",DRIVE,15:00,2026-02-27,33.74,31.6,31.2,-0.4,0.924718435091879
"Estación de Atocha, Madrid","Aranjuez, Madrid",DRIVE,15:00,2026-02-27,47.89,43.0,45.3,2.3,0.9459177281269575
"Estación de Atocha, Madrid","Alcobendas, Madrid",DRIVE,15:00,2026-02-27,18.7,19.5,18.1,-1.4,0.9679144385026739
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",DRIVE,15:00,2026-02-27,25.2,27.3,25.8,-1.5,1.023809523809524
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,15:00,2026-02-27,25.18,30.6,32.6,2.0,1.294678316123908
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,15:00,2026-02-27,22.96,27.1,30.0,2.9,1.3066202090592334
"Estación de Atocha, Madrid","Parla, Madrid",DRIVE,15:00,2026-02-27,24.36,29.1,30.8,1.7,1.264367816091954
"Estación de Atocha, Madrid","Pinto, Madrid",DRIVE,15:00,2026-02-27,23.85,23.6,26.1,2.5,1.0943396226415094
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",DRIVE,15:00,2026-02-27,16.68,17.7,17.6,-0.1,1.0551558752997603
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",DRIVE,15:00,2026-02-27,26.62,27.8,28.9,1.1,1.0856498873027798
"Estación de Chamartín, Madrid","Alcobendas, Madrid",DRIVE,15:00,2026-02-27,9.54,11.8,12.4,0.6,1.2997903563941302
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,15:00,2026-02-27,17.9,15.8,17.8,2.0,0.9944134078212292
"Moncloa, Madrid","Majadahonda, Madrid",DRIVE,15:00,2026-02-27,18.27,16.4,18.1,1.7,0.9906951286261632
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",DRIVE,15:00,2026-02-27,10.63,13.0,14.3,1.3,1.3452492944496708
"Moncloa, Madrid","Boadilla del Monte, Madrid",DRIVE,15:00,2026-02-27,20.84,19.4,20.9,1.5,1.0028790786948176
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",DRIVE,15:00,2026-02-27,34.15,29.0,30.2,1.2,0.8843338213762811
"Puerta del Sol, Madrid","Alcorcón, Madrid",DRIVE,15:00,2026-02-27,15.35,25.0,29.6,4.6,1.928338762214984
"Puerta del Sol, Madrid","Leganés, Madrid",DRIVE,15:00,2026-02-27,13.68,24.1,25.4,1.3,1.8567251461988303
"Puerta del Sol, Madrid","Getafe, Madrid",DRIVE,15:00,2026-02-27,14.4,26.2,26.6,0.4,1.8472222222222223
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,15:00,2026-02-27,30.81,36.5,35.0,-1.5,1.135994806880883
"Puerta del Sol, Madrid","Coslada, Madrid",DRIVE,15:00,2026-02-27,20.72,28.7,27.5,-1.2,1.3272200772200773
"Estación de Atocha, Madrid",Toledo,DRIVE,15:00,2026-02-27,73.34,57.2,59.4,2.2,0.80992637032997
"Estación de Atocha, Madrid",Segovia,DRIVE,15:00,2026-02-27,99.76,74.5,74.9,0.4,0.7508019246190858
"Estación de Atocha, Madrid",Ávila,DRIVE,15:00,2026-02-27,117.1,82.4,81.9,-0.5,0.699402220324509
"Estación de Atocha, Madrid",Cuenca,DRIVE,15:00,2026-02-27,164.27,98.5,96.1,-2.4,0.5850124794545565
"Estación de Chamartín, Madrid",Valladolid,DRIVE,15:00,2026-02-27,208.61,133.7,139.6,5.9,0.6691913139350941
"Estación de Chamartín, Madrid",Burgos,DRIVE,15:00,2026-02-27,234.65,140.0,142.2,2.2,0.6060089494992541
"Estación de Chamartín, Madrid",Salamanca,DRIVE,15:00,2026-02-27,214.75,133.4,140.0,6.6,0.6519208381839348
"Estación de Atocha, Madrid",Córdoba,DRIVE,15:00,2026-02-27,392.87,238.5,242.0,3.5,0.6159798406597602
"Estación de Atocha, Madrid",Ciudad Real,DRIVE,15:00,2026-02-27,190.37,134.3,142.9,8.6,0.7506434837421863
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",DRIVE,15:00,2026-02-27,613.8,366.8,352.0,-14.8,0.5734767025089607
"Estación de Atocha, Madrid","Valencia, España",DRIVE,15:00,2026-02-27,355.0,215.0,217.2,2.2,0.6118309859154929
"Estación de Atocha, Madrid","Sevilla, España",DRIVE,15:00,2026-02-27,534.39,307.4,302.6,-4.8,0.5662531110237842
"Estación de Atocha, Madrid","Zaragoza, España",DRIVE,15:00,2026-02-27,314.08,193.5,191.5,-2.0,0.6097172694854814
"Estación de Atocha, Madrid","Málaga, España",DRIVE,15:00,2026-02-27,533.33,316.2,317.7,1.5,0.5956912230701441
"Estación de Chamartín, Madrid","Bilbao, España",DRIVE,15:00,2026-02-27,387.98,233.3,232.1,-1.2,0.5982267127171503
"Estación de Chamartín, Madrid","San Sebastián, España",DRIVE,15:00,2026-02-27,442.83,268.6,267.6,-1.0,0.604295101957862
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",DRIVE,15:00,2026-02-27,14.38,18.7,18.5,-0.2,1.2865090403337969
"Móstoles, Madrid","Alcorcón, Madrid",DRIVE,15:00,2026-02-27,8.93,15.5,15.3,-0.2,1.7133258678611423
"Móstoles, Madrid","Leganés, Madrid",DRIVE,15:00,2026-02-27,11.77,22.1,21.4,-0.7,1.8181818181818181
"Móstoles, Madrid","Fuenlabrada, Madrid",DRIVE,15:00,2026-02-27,9.98,18.0,17.3,-0.7,1.7334669338677355
"Getafe, Madrid","Parla, Madrid",DRIVE,15:00,2026-02-27,10.84,15.5,17.0,1.5,1.5682656826568266
"Getafe, Madrid","Leganés, Madrid",DRIVE,15:00,2026-02-27,4.77,12.6,12.1,-0.5,2.5366876310272537
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",DRIVE,15:00,2026-02-27,3.12,7.1,5.7,-1.4,1.8269230769230769
"Tres Cantos, Madrid","Alcobendas, Madrid",DRIVE,15:00,2026-02-27,17.22,15.6,15.4,-0.2,0.894308943089431
"Aranjuez, Madrid","Valdemoro, Madrid",DRIVE,15:00,2026-02-27,22.01,21.4,20.7,-0.7,0.9404815992730576
"Aranjuez, Madrid","Ocaña, Toledo",DRIVE,15:00,2026-02-27,16.03,17.0,16.2,-0.8,1.0106051154086086
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,16:00,2026-02-27,20.96,25.8,27.2,1.4,1.297709923664122
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",DRIVE,16:00,2026-02-27,18.03,27.1,28.4,1.3,1.5751525235718244
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",DRIVE,16:00,2026-02-27,12.59,26.6,25.2,-1.4,2.0015885623510723
"Puerta del Sol, Madrid","Vallecas, Madrid",DRIVE,16:00,2026-02-27,18.78,22.6,23.9,1.3,1.2726304579339722
"Puerta del Sol, Madrid","Moncloa, Madrid",DRIVE,16:00,2026-02-27,11.92,20.5,20.2,-0.3,1.6946308724832215
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",DRIVE,16:00,2026-02-27,10.39,12.8,13.4,0.6,1.2897016361886429
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,16:00,2026-02-27,12.54,16.0,16.7,0.7,1.331738437001595
"Retiro, Madrid","Ciudad Universitaria, Madrid",DRIVE,16:00,2026-02-27,8.78,22.4,21.9,-0.5,2.4943052391799543
"Retiro, Madrid","Leganés, Madrid",DRIVE,16:00,2026-02-27,14.27,23.3,25.2,1.9,1.7659425367904695
"Retiro, Madrid","Getafe, Madrid",DRIVE,16:00,2026-02-27,14.99,25.4,26.8,1.4,1.7878585723815879
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",DRIVE,16:00,2026-02-27,33.74,31.6,31.9,0.3,0.9454653230586839
"Estación de Atocha, Madrid","Aranjuez, Madrid",DRIVE,16:00,2026-02-27,47.89,43.0,45.6,2.6,0.9521820839423679
"Estación de Atocha, Madrid","Alcobendas, Madrid",DRIVE,16:00,2026-02-27,18.7,19.5,19.1,-0.4,1.0213903743315509
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",DRIVE,16:00,2026-02-27,25.2,27.3,27.1,-0.2,1.0753968253968256
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,16:00,2026-02-27,25.18,30.6,33.7,3.1,1.3383637807783957
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,16:00,2026-02-27,22.96,27.1,29.8,2.7,1.297909407665505
"Estación de Atocha, Madrid","Parla, Madrid",DRIVE,16:00,2026-02-27,24.36,29.1,30.9,1.8,1.2684729064039408
"Estación de Atocha, Madrid","Pinto, Madrid",DRIVE,16:00,2026-02-27,23.85,23.6,26.2,2.6,1.0985324947589097
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",DRIVE,16:00,2026-02-27,16.68,17.7,17.8,0.1,1.0671462829736211
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",DRIVE,16:00,2026-02-27,26.62,27.8,29.9,2.1,1.1232156273478586
"Estación de Chamartín, Madrid","Alcobendas, Madrid",DRIVE,16:00,2026-02-27,9.54,11.8,12.4,0.6,1.2997903563941302
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,16:00,2026-02-27,17.9,15.8,17.8,2.0,0.9944134078212292
"Moncloa, Madrid","Majadahonda, Madrid",DRIVE,16:00,2026-02-27,18.27,16.4,18.1,1.7,0.9906951286261632
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",DRIVE,16:00,2026-02-27,10.63,13.0,13.1,0.1,1.2323612417685794
"Moncloa, Madrid","Boadilla del Monte, Madrid",DRIVE,16:00,2026-02-27,20.84,19.4,21.5,2.1,1.0316698656429943
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",DRIVE,16:00,2026-02-27,34.15,29.0,31.0,2.0,0.9077598828696926
"Puerta del Sol, Madrid","Alcorcón, Madrid",DRIVE,16:00,2026-02-27,15.35,25.0,28.4,3.4,1.8501628664495113
"Puerta del Sol, Madrid","Leganés, Madrid",DRIVE,16:00,2026-02-27,13.68,24.1,25.6,1.5,1.8713450292397662
"Puerta del Sol, Madrid","Getafe, Madrid",DRIVE,16:00,2026-02-27,14.4,26.2,26.8,0.6,1.8611111111111112
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,16:00,2026-02-27,30.81,36.5,35.7,-0.8,1.1587147030185005
"Puerta del Sol, Madrid","Coslada, Madrid",DRIVE,16:00,2026-02-27,20.72,28.7,28.8,0.1,1.38996138996139
"Estación de Atocha, Madrid",Toledo,DRIVE,16:00,2026-02-27,73.34,57.2,61.3,4.1,0.8358331060812653
"Estación de Atocha, Madrid",Segovia,DRIVE,16:00,2026-02-27,99.76,74.5,76.6,2.1,0.7678428227746591
"Estación de Atocha, Madrid",Ávila,DRIVE,16:00,2026-02-27,117.1,82.4,83.1,0.7,0.7096498719043552
"Estación de Atocha, Madrid",Cuenca,DRIVE,16:00,2026-02-27,164.27,98.5,102.0,3.5,0.6209289584221099
"Estación de Chamartín, Madrid",Valladolid,DRIVE,16:00,2026-02-27,208.61,133.7,139.8,6.1,0.6701500407458895
"Estación de Chamartín, Madrid",Burgos,DRIVE,16:00,2026-02-27,234.65,140.0,144.4,4.4,0.6153846153846154
"Estación de Chamartín, Madrid",Salamanca,DRIVE,16:00,2026-02-27,214.75,133.4,139.8,6.4,0.650989522700815
"Estación de Atocha, Madrid",Córdoba,DRIVE,16:00,2026-02-27,392.87,238.5,242.2,3.7,0.6164889149082393
"Estación de Atocha, Madrid",Ciudad Real,DRIVE,16:00,2026-02-27,190.37,134.3,148.6,14.3,0.7805851762357514
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",DRIVE,16:00,2026-02-27,613.8,366.8,358.0,-8.8,0.5832518735744543
