origen,destino,modo_transporte,hora_salida,fecha_consulta,distancia_km,duracion_sin_trafico_min,duracion_con_trafico_min,diferencia_trafico_min,min_por_km
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,12:00,2026-02-27,17.9,15.8,17.0,1.2,0.9497206703910616
"Puerta del Sol, Madrid","Leganés, Madrid",DRIVE,17:00,2026-02-27,13.68,24.1,27.1,3.0,1.9809941520467838
"Estación de Atocha, Madrid","Pinto, Madrid",DRIVE,07:00,2026-02-27,23.85,23.6,23.4,-0.2,0.981132075471698
"Estación de Atocha, Madrid","Valencia, España",DRIVE,17:00,2026-02-27,355.0,215.0,211.8,-3.2,0.5966197183098592
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",DRIVE,10:00,2026-02-27,6.51,21.9,24.1,2.2,3.7019969278033797
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",DRIVE,10:00,2026-02-27,33.74,31.6,30.1,-1.5,0.892116182572614
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",DRIVE,02:00,2026-02-27,16.68,17.7,15.7,-2.0,0.9412470023980815
"Moncloa, Madrid","Boadilla del Monte, Madrid",DRIVE,20:00,2026-02-27,20.84,19.4,18.5,-0.9,0.8877159309021113
"Estación de Atocha, Madrid","Sevilla, España",DRIVE,17:00,2026-02-27,534.39,307.4,304.3,-3.1,0.5694343082767268
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",DRIVE,07:00,2026-02-27,16.68,17.7,17.8,0.1,1.0671462829736211
"Estación de Atocha, Madrid","Aranjuez, Madrid",DRIVE,03:00,2026-02-27,47.89,43.0,38.4,-4.6,0.8018375443725203
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",DRIVE,17:00,2026-02-27,34.15,29.0,30.3,1.3,0.8872620790629576
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",DRIVE,16:00,2026-02-27,10.63,13.0,13.1,0.1,1.2323612417685794
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",DRIVE,10:00,2026-02-27,10.63,13.0,12.8,-0.2,1.2041392285983066
"Getafe, Madrid","Parla, Madrid",DRIVE,19:00,2026-02-27,10.84,15.5,16.4,0.9,1.5129151291512914
"Retiro, Madrid","Leganés, Madrid",DRIVE,22:00,2026-02-27,14.27,23.3,19.4,-3.9,1.3594954449894885
"Estación de Atocha, Madrid",Córdoba,DRIVE,11:00,2026-02-27,392.87,238.5,232.1,-6.4,0.5907806653600427
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",DRIVE,09:00,2026-02-27,12.59,26.6,25.0,-1.6,1.9857029388403495
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",DRIVE,20:00,2026-02-27,14.38,18.7,17.4,-1.3,1.2100139082058412
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",DRIVE,16:00,2026-02-27,26.62,27.8,29.9,2.1,1.1232156273478586
"Estación de Atocha, Madrid","Aranjuez, Madrid",DRIVE,02:00,2026-02-27,47.89,43.0,37.9,-5.1,0.7913969513468364
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",DRIVE,14:00,2026-02-27,26.62,27.8,31.2,3.4,1.1720510894064613
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",DRIVE,03:00,2026-02-27,34.15,29.0,27.6,-1.4,0.808199121522694
"Getafe, Madrid","Leganés, Madrid",DRIVE,10:00,2026-02-27,4.77,12.6,13.2,0.6,2.767295597484277
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",DRIVE,13:00,2026-02-27,25.2,27.3,29.6,2.3,1.1746031746031746
"Aranjuez, Madrid","Ocaña, Toledo",DRIVE,17:00,2026-02-27,16.03,17.0,17.5,0.5,1.0917030567685588
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",DRIVE,02:00,2026-02-27,18.03,27.1,21.1,-6.0,1.1702717692734332
"Puerta del Sol, Madrid","Getafe, Madrid",DRIVE,03:00,2026-02-27,14.4,26.2,18.9,-7.3,1.3124999999999998
"Estación de Chamartín, Madrid",Burgos,DRIVE,10:00,2026-02-27,234.65,140.0,136.3,-3.7,0.5808651182612402
"Aranjuez, Madrid","Ocaña, Toledo",DRIVE,11:00,2026-02-27,16.03,17.0,16.5,-0.5,1.0293200249532126
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",DRIVE,21:00,2026-02-27,26.62,27.8,25.2,-2.6,0.9466566491359879
"Puerta del Sol, Madrid","Alcorcón, Madrid",DRIVE,03:00,2026-02-27,15.35,25.0,19.7,-5.3,1.283387622149837
"Puerta del Sol, Madrid","Getafe, Madrid",DRIVE,08:00,2026-02-27,14.4,26.2,26.0,-0.2,1.8055555555555556
"Estación de Atocha, Madrid","Alcobendas, Madrid",DRIVE,16:00,2026-02-27,18.7,19.5,19.1,-0.4,1.0213903743315509
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",DRIVE,05:00,2026-02-27,18.03,27.1,22.4,-4.7,1.242373821408763
"Moncloa, Madrid","Majadahonda, Madrid",DRIVE,19:00,2026-02-27,18.27,16.4,16.3,-0.1,0.8921729611384784
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",DRIVE,13:00,2026-02-27,4.2,11.9,14.3,2.4,3.4047619047619047
"Estación de Chamartín, Madrid",Burgos,DRIVE,19:00,2026-02-27,234.65,140.0,138.2,-1.8,0.5889622842531429
"Tres Cantos, Madrid","Alcobendas, Madrid",DRIVE,19:00,2026-02-27,17.22,15.6,15.9,0.3,0.9233449477351917
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,14:00,2026-02-27,30.81,36.5,41.3,4.8,1.3404738721194418
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,06:00,2026-02-27,20.96,25.8,26.6,0.8,1.2690839694656488
"Puerta del Sol, Madrid","Alcorcón, Madrid",DRIVE,07:00,2026-02-27,15.35,25.0,26.3,1.3,1.713355048859935
"Estación de Atocha, Madrid",Ciudad Real,DRIVE,01:00,2026-02-27,190.37,134.3,130.0,-4.3,0.6828807059935914
"Estación de Chamartín, Madrid","Bilbao, España",DRIVE,10:00,2026-02-27,387.98,233.3,225.8,-7.5,0.5819887623073354
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",DRIVE,14:00,2026-02-27,10.63,13.0,16.6,3.6,1.561618062088429
"Móstoles, Madrid","Fuenlabrada, Madrid",DRIVE,15:00,2026-02-27,9.98,18.0,17.3,-0.7,1.7334669338677355
"Moncloa, Madrid","Majadahonda, Madrid",DRIVE,03:00,2026-02-27,18.27,16.4,15.1,-1.3,0.8264915161466886
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",DRIVE,21:00,2026-02-27,25.2,27.3,23.9,-3.4,0.9484126984126984
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",DRIVE,02:00,2026-02-27,25.2,27.3,23.2,-4.1,0.9206349206349206
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",DRIVE,12:00,2026-02-27,5.83,17.7,19.8,2.1,3.3962264150943398
"Estación de Atocha, Madrid","Pinto, Madrid",DRIVE,04:00,2026-02-27,23.85,23.6,19.3,-4.3,0.8092243186582809
"Retiro, Madrid","Ciudad Universitaria, Madrid",DRIVE,13:00,2026-02-27,8.78,22.4,26.4,4.0,3.0068337129840548
"Retiro, Madrid","Getafe, Madrid",DRIVE,04:00,2026-02-27,14.99,25.4,18.5,-6.9,1.2341561040693796
"Móstoles, Madrid","Leganés, Madrid",DRIVE,23:00,2026-02-27,11.77,22.1,18.9,-3.2,1.6057774001699234
"Puerta del Sol, Madrid","Leganés, Madrid",DRIVE,05:00,2026-02-27,13.68,24.1,18.8,-5.3,1.3742690058479532
"Móstoles, Madrid","Leganés, Madrid",DRIVE,16:00,2026-02-27,11.77,22.1,22.6,0.5,1.9201359388275279
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",DRIVE,22:00,2026-02-27,26.62,27.8,24.4,-3.4,0.9166040570999248
"Retiro, Madrid","Leganés, Madrid",DRIVE,15:00,2026-02-27,14.27,23.3,24.6,1.3,1.7238962859145062
"Puerta del Sol, Madrid","Coslada, Madrid",DRIVE,07:00,2026-02-27,20.72,28.7,29.6,0.9,1.4285714285714288
"Estación de Chamartín, Madrid",Salamanca,DRIVE,08:00,2026-02-27,214.75,133.4,133.6,0.2,0.6221187427240977
"Estación de Atocha, Madrid",Ávila,DRIVE,11:00,2026-02-27,117.1,82.4,79.4,-3.0,0.6780529461998293
"Estación de Atocha, Madrid",Córdoba,DRIVE,21:00,2026-02-27,392.87,238.5,242.8,4.3,0.6180161376536768
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,12:00,2026-02-27,30.81,36.5,36.5,0.0,1.1846802986043492
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,16:00,2026-02-27,25.18,30.6,33.7,3.1,1.3383637807783957
"Estación de Atocha, Madrid","Aranjuez, Madrid",DRIVE,17:00,2026-02-27,47.89,43.0,46.2,3.2,0.9647107955731886
"Estación de Chamartín, Madrid",Valladolid,DRIVE,01:00,2026-02-27,208.61,133.7,132.3,-1.4,0.6341977853410671
"Puerta del Sol, Madrid","Alcorcón, Madrid",DRIVE,01:00,2026-02-27,15.35,25.0,20.0,-5.0,1.3029315960912053
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",DRIVE,05:00,2026-02-27,16.68,17.7,16.2,-1.5,0.9712230215827338
"Móstoles, Madrid","Leganés, Madrid",DRIVE,10:00,2026-02-27,11.77,22.1,20.9,-1.2,1.7757009345794392
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",DRIVE,03:00,2026-02-27,10.63,13.0,11.5,-1.5,1.0818438381937912
"Estación de Atocha, Madrid","Sevilla, España",DRIVE,19:00,2026-02-27,534.39,307.4,301.1,-6.3,0.5634461722711878
"Puerta del Sol, Madrid","Alcorcón, Madrid",DRIVE,11:00,2026-02-27,15.35,25.0,27.9,2.9,1.8175895765472312
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",DRIVE,01:00,2026-02-27,12.59,26.6,20.6,-6.0,1.6362192216044482
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,14:00,2026-02-27,22.96,27.1,35.0,7.9,1.524390243902439
"Estación de Chamartín, Madrid","Bilbao, España",DRIVE,11:00,2026-02-27,387.98,233.3,226.4,-6.9,0.5835352337749369
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,20:00,2026-02-27,30.81,36.5,34.1,-2.4,1.106783511846803
"Estación de Atocha, Madrid",Cuenca,DRIVE,07:00,2026-02-27,164.27,98.5,97.0,-1.5,0.5904912643818104
"Estación de Chamartín, Madrid","Alcobendas, Madrid",DRIVE,18:00,2026-02-27,9.54,11.8,12.5,0.7,1.310272536687631
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,21:00,2026-02-27,17.9,15.8,14.7,-1.1,0.8212290502793297
"Estación de Atocha, Madrid",Segovia,DRIVE,08:00,2026-02-27,99.76,74.5,73.2,-1.3,0.7337610264635124
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",DRIVE,16:00,2026-02-27,14.38,18.7,19.6,0.9,1.3630041724617525
"Puerta del Sol, Madrid","Getafe, Madrid",DRIVE,13:00,2026-02-27,14.4,26.2,28.7,2.5,1.9930555555555554
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",DRIVE,02:00,2026-02-27,613.8,366.8,373.5,6.7,0.6085043988269795
"Estación de Atocha, Madrid",Ciudad Real,DRIVE,19:00,2026-02-27,190.37,134.3,136.4,2.1,0.7164994484425067
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,09:00,2026-02-27,30.81,36.5,34.4,-2.1,1.1165206101914962
"Getafe, Madrid","Leganés, Madrid",DRIVE,08:00,2026-02-27,4.77,12.6,13.7,1.1,2.8721174004192873
"Estación de Atocha, Madrid",Córdoba,DRIVE,15:00,2026-02-27,392.87,238.5,242.0,3.5,0.6159798406597602
"Estación de Atocha, Madrid","Alcobendas, Madrid",DRIVE,06:00,2026-02-27,18.7,19.5,19.4,-0.1,1.0374331550802138
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,07:00,2026-02-27,17.9,15.8,15.9,0.1,0.8882681564245811
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,06:00,2026-02-27,25.18,30.6,27.5,-3.1,1.0921366163621922
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",DRIVE,05:00,2026-02-27,6.51,21.9,16.1,-5.8,2.473118279569893
"Estación de Atocha, Madrid","Valencia, España",DRIVE,06:00,2026-02-27,355.0,215.0,215.5,0.5,0.6070422535211267
"Retiro, Madrid","Getafe, Madrid",DRIVE,10:00,2026-02-27,14.99,25.4,24.4,-1.0,1.6277518345563708
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,13:00,2026-02-27,30.81,36.5,40.0,3.5,1.2982797792924377
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",DRIVE,07:00,2026-02-27,34.15,29.0,29.4,0.4,0.8609077598828697
"Puerta del Sol, Madrid","Moncloa, Madrid",DRIVE,02:00,2026-02-27,11.92,20.5,15.9,-4.6,1.3338926174496644
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",DRIVE,02:00,2026-02-27,6.51,21.9,15.9,-6.0,2.4423963133640556
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,07:00,2026-02-27,20.96,25.8,27.7,1.9,1.3215648854961832
"Estación de Atocha, Madrid","Málaga, España",DRIVE,04:00,2026-02-27,533.33,316.2,321.1,4.9,0.6020662629141432
"Retiro, Madrid","Leganés, Madrid",DRIVE,01:00,2026-02-27,14.27,23.3,17.8,-5.5,1.2473721093202523
"Puerta del Sol, Madrid","Getafe, Madrid",DRIVE,09:00,2026-02-27,14.4,26.2,25.1,-1.1,1.7430555555555556
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",DRIVE,15:00,2026-02-27,5.83,17.7,18.9,1.2,3.241852487135506
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,06:00,2026-02-27,17.9,15.8,15.1,-0.7,0.8435754189944135
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",DRIVE,19:00,2026-02-27,26.62,27.8,27.0,-0.8,1.01427498121713
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,15:00,2026-02-27,22.96,27.1,30.0,2.9,1.3066202090592334
"Estación de Chamartín, Madrid","Alcobendas, Madrid",DRIVE,21:00,2026-02-27,9.54,11.8,10.6,-1.2,1.1111111111111112
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,19:00,2026-02-27,12.54,16.0,16.4,0.4,1.3078149920255182
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",DRIVE,18:00,2026-02-27,5.83,17.7,21.3,3.6,3.653516295025729
"Estación de Atocha, Madrid",Ciudad Real,DRIVE,17:00,2026-02-27,190.37,134.3,147.8,13.5,0.7763828334296371
"Móstoles, Madrid","Fuenlabrada, Madrid",DRIVE,06:00,2026-02-27,9.98,18.0,15.7,-2.3,1.5731462925851702
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",DRIVE,21:00,2026-02-27,12.59,26.6,24.5,-2.1,1.9459888800635425
"Estación de Atocha, Madrid",Cuenca,DRIVE,08:00,2026-02-27,164.27,98.5,95.5,-3.0,0.5813599561697206
"Getafe, Madrid","Parla, Madrid",DRIVE,23:00,2026-02-27,10.84,15.5,13.3,-2.2,1.2269372693726939
"Puerta del Sol, Madrid","Vallecas, Madrid",DRIVE,11:00,2026-02-27,18.78,22.6,24.4,1.8,1.2992545260915866
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",DRIVE,14:00,2026-02-27,18.03,27.1,31.3,4.2,1.7359955629506378
"Aranjuez, Madrid","Valdemoro, Madrid",DRIVE,05:00,2026-02-27,22.01,21.4,19.6,-1.8,0.8905043162199
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",DRIVE,17:00,2026-02-27,33.74,31.6,33.1,1.5,0.981031416716064
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",DRIVE,05:00,2026-02-27,25.2,27.3,23.4,-3.9,0.9285714285714285
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",DRIVE,18:00,2026-02-27,25.2,27.3,26.8,-0.5,1.0634920634920635
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",DRIVE,01:00,2026-02-27,18.03,27.1,21.3,-5.8,1.1813643926788686
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",DRIVE,01:00,2026-02-27,6.51,21.9,16.4,-5.5,2.5192012288786483
"Estación de Atocha, Madrid",Ávila,DRIVE,06:00,2026-02-27,117.1,82.4,80.7,-1.7,0.6891545687446627
"Estación de Atocha, Madrid","Parla, Madrid",DRIVE,20:00,2026-02-27,24.36,29.1,27.3,-1.8,1.120689655172414
"Estación de Chamartín, Madrid","San Sebastián, España",DRIVE,09:00,2026-02-27,442.83,268.6,260.2,-8.4,0.587584400334214
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,09:00,2026-02-27,12.54,16.0,15.6,-0.4,1.244019138755981
"Móstoles, Madrid","Leganés, Madrid",DRIVE,04:00,2026-02-27,11.77,22.1,17.3,-4.8,1.469838572642311
"Estación de Chamartín, Madrid",Salamanca,DRIVE,09:00,2026-02-27,214.75,133.4,133.0,-0.4,0.619324796274738
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",DRIVE,01:00,2026-02-27,10.63,13.0,11.7,-1.3,1.1006585136406395
"Puerta del Sol, Madrid","Estación de Atocha, Madrid",DRIVE,23:00,2026-02-27,3.71,15.1,13.2,-1.9,3.557951482479784
"Puerta del Sol, Madrid","Coslada, Madrid",DRIVE,15:00,2026-02-27,20.72,28.7,27.5,-1.2,1.3272200772200773
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",DRIVE,09:00,2026-02-27,33.74,31.6,29.9,-1.7,0.8861885002963841
"Estación de Atocha, Madrid","Aranjuez, Madrid",DRIVE,15:00,2026-02-27,47.89,43.0,45.3,2.3,0.9459177281269575
"Estación de Atocha, Madrid","Málaga, España",DRIVE,08:00,2026-02-27,533.33,316.2,308.7,-7.5,0.5788161176007349
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,11:00,2026-02-27,30.81,36.5,36.4,-0.1,1.1814345991561181
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",DRIVE,18:00,2026-02-27,34.15,29.0,29.6,0.6,0.8667642752562226
"Estación de Atocha, Madrid","Parla, Madrid",DRIVE,14:00,2026-02-27,24.36,29.1,35.3,6.2,1.4490968801313628
"Getafe, Madrid","Parla, Madrid",DRIVE,20:00,2026-02-27,10.84,15.5,15.3,-0.2,1.411439114391144
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",DRIVE,12:00,2026-02-27,12.59,26.6,25.9,-0.7,2.057188244638602
"Estación de Chamartín, Madrid",Salamanca,DRIVE,05:00,2026-02-27,214.75,133.4,136.6,3.2,0.6360884749708964
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",DRIVE,06:00,2026-02-27,25.2,27.3,26.7,-0.6,1.0595238095238095
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,01:00,2026-02-27,17.9,15.8,14.2,-1.6,0.7932960893854749
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",DRIVE,07:00,2026-02-27,12.59,26.6,26.1,-0.5,2.073073868149325
"Puerta del Sol, Madrid","Moncloa, Madrid",DRIVE,18:00,2026-02-27,11.92,20.5,21.1,0.6,1.7701342281879195
"Estación de Atocha, Madrid","Zaragoza, España",DRIVE,01:00,2026-02-27,314.08,193.5,184.8,-8.7,0.588385124808966
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",DRIVE,06:00,2026-02-27,613.8,366.8,360.6,-6.2,0.5874877810361682
"Estación de Chamartín, Madrid","San Sebastián, España",DRIVE,02:00,2026-02-27,442.83,268.6,278.3,9.7,0.628457873224488
"Getafe, Madrid","Parla, Madrid",DRIVE,01:00,2026-02-27,10.84,15.5,13.5,-2.0,1.2453874538745389
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",DRIVE,21:00,2026-02-27,34.15,29.0,28.0,-1.0,0.8199121522693997
"Estación de Chamartín, Madrid","San Sebastián, España",DRIVE,04:00,2026-02-27,442.83,268.6,276.4,7.8,0.6241672876724702
"Puerta del Sol, Madrid","Vallecas, Madrid",DRIVE,03:00,2026-02-27,18.78,22.6,18.1,-4.5,0.9637912673056444
"Puerta del Sol, Madrid","Alcorcón, Madrid",DRIVE,14:00,2026-02-27,15.35,25.0,32.1,7.1,2.0912052117263844
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",DRIVE,07:00,2026-02-27,3.12,7.1,5.9,-1.2,1.891025641025641
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,11:00,2026-02-27,22.96,27.1,27.1,0.0,1.1803135888501743
"Retiro, Madrid","Ciudad Universitaria, Madrid",DRIVE,02:00,2026-02-27,8.78,22.4,16.3,-6.1,1.8564920273348522
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",DRIVE,22:00,2026-02-27,10.39,12.8,12.2,-0.6,1.174205967276227
"Puerta del Sol, Madrid","Coslada, Madrid",DRIVE,14:00,2026-02-27,20.72,28.7,31.2,2.5,1.505791505791506
"Estación de Atocha, Madrid","Parla, Madrid",DRIVE,12:00,2026-02-27,24.36,29.1,29.7,0.6,1.2192118226600985
"Retiro, Madrid","Ciudad Universitaria, Madrid",DRIVE,08:00,2026-02-27,8.78,22.4,20.4,-2.0,2.3234624145785876
"Estación de Chamartín, Madrid","Bilbao, España",DRIVE,19:00,2026-02-27,387.98,233.3,229.3,-4.0,0.5910098458683437
"Estación de Atocha, Madrid","Parla, Madrid",DRIVE,15:00,2026-02-27,24.36,29.1,30.8,1.7,1.264367816091954
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",DRIVE,21:00,2026-02-27,16.68,17.7,16.0,-1.7,0.9592326139088729
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",DRIVE,10:00,2026-02-27,3.12,7.1,5.8,-1.3,1.8589743589743588
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,08:00,2026-02-27,22.96,27.1,26.4,-0.7,1.1498257839721253
"Estación de Atocha, Madrid",Ciudad Real,DRIVE,18:00,2026-02-27,190.37,134.3,143.2,8.9,0.752219362294479
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,20:00,2026-02-27,22.96,27.1,25.2,-1.9,1.097560975609756
"Puerta del Sol, Madrid","Vallecas, Madrid",DRIVE,18:00,2026-02-27,18.78,22.6,24.2,1.6,1.2886048988285408
"Estación de Atocha, Madrid",Córdoba,DRIVE,06:00,2026-02-27,392.87,238.5,237.0,-1.5,0.6032529844477817
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,14:00,2026-02-27,25.18,30.6,36.2,5.6,1.4376489277204132
"Puerta del Sol, Madrid","Coslada, Madrid",DRIVE,16:00,2026-02-27,20.72,28.7,28.8,0.1,1.38996138996139
"Estación de Atocha, Madrid","Parla, Madrid",DRIVE,17:00,2026-02-27,24.36,29.1,31.6,2.5,1.2972085385878491
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",DRIVE,13:00,2026-02-27,10.63,13.0,14.2,1.2,1.3358419567262463
"Puerta del Sol, Madrid","Alcorcón, Madrid",DRIVE,13:00,2026-02-27,15.35,25.0,30.1,5.1,1.960912052117264
"Estación de Atocha, Madrid",Córdoba,DRIVE,10:00,2026-02-27,392.87,238.5,231.8,-6.7,0.5900170539873241
"Aranjuez, Madrid","Ocaña, Toledo",DRIVE,01:00,2026-02-27,16.03,17.0,16.1,-0.9,1.0043668122270744
"Retiro, Madrid","Ciudad Universitaria, Madrid",DRIVE,14:00,2026-02-27,8.78,22.4,25.5,3.1,2.904328018223235
"Estación de Atocha, Madrid",Segovia,DRIVE,02:00,2026-02-27,99.76,74.5,71.1,-3.4,0.7127105052125099
"Estación de Chamartín, Madrid",Burgos,DRIVE,16:00,2026-02-27,234.65,140.0,144.4,4.4,0.6153846153846154
"Estación de Atocha, Madrid","Zaragoza, España",DRIVE,07:00,2026-02-27,314.08,193.5,192.8,-0.7,0.6138563423331636
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,07:00,2026-02-27,25.18,30.6,30.5,-0.1,1.2112787926926132
"Estación de Atocha, Madrid","Aranjuez, Madrid",DRIVE,18:00,2026-02-27,47.89,43.0,44.0,1.0,0.9187721862601795
"Puerta del Sol, Madrid","Moncloa, Madrid",DRIVE,06:00,2026-02-27,11.92,20.5,17.4,-3.1,1.459731543624161
"Estación de Atocha, Madrid","Zaragoza, España",DRIVE,08:00,2026-02-27,314.08,193.5,190.1,-3.4,0.6052598064187469
"Moncloa, Madrid","Majadahonda, Madrid",DRIVE,07:00,2026-02-27,18.27,16.4,16.9,0.5,0.9250136836343732
"Estación de Atocha, Madrid",Ciudad Real,DRIVE,10:00,2026-02-27,190.37,134.3,140.1,5.8,0.7359352839207858
"Estación de Atocha, Madrid","Alcobendas, Madrid",DRIVE,14:00,2026-02-27,18.7,19.5,21.4,1.9,1.1443850267379678
"Retiro, Madrid","Getafe, Madrid",DRIVE,09:00,2026-02-27,14.99,25.4,23.9,-1.5,1.5943962641761174
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",DRIVE,14:00,2026-02-27,33.74,31.6,36.5,4.9,1.0818020154119738
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,04:00,2026-02-27,22.96,27.1,21.2,-5.9,0.9233449477351916
"Estación de Chamartín, Madrid",Salamanca,DRIVE,12:00,2026-02-27,214.75,133.4,134.7,1.3,0.6272409778812572
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",DRIVE,22:00,2026-02-27,6.51,21.9,19.1,-2.8,2.9339477726574503
"Móstoles, Madrid","Fuenlabrada, Madrid",DRIVE,02:00,2026-02-27,9.98,18.0,14.9,-3.1,1.4929859719438878
"Estación de Atocha, Madrid",Ávila,DRIVE,07:00,2026-02-27,117.1,82.4,81.0,-1.4,0.6917164816396243
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,05:00,2026-02-27,22.96,27.1,22.3,-4.8,0.9712543554006968
"Móstoles, Madrid","Leganés, Madrid",DRIVE,13:00,2026-02-27,11.77,22.1,23.4,1.3,1.988105352591334
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",DRIVE,12:00,2026-02-27,10.63,13.0,12.9,-0.1,1.2135465663217309
"Estación de Chamartín, Madrid",Burgos,DRIVE,11:00,2026-02-27,234.65,140.0,137.4,-2.6,0.5855529512039207
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",DRIVE,18:00,2026-02-27,6.51,21.9,23.9,2.0,3.671274961597542
"Estación de Atocha, Madrid",Ávila,DRIVE,09:00,2026-02-27,117.1,82.4,78.6,-3.8,0.6712211784799317
"Estación de Atocha, Madrid","Sevilla, España",DRIVE,05:00,2026-02-27,534.39,307.4,309.2,1.8,0.5786036415352084
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,20:00,2026-02-27,25.18,30.6,29.3,-1.3,1.163621922160445
"Estación de Chamartín, Madrid","San Sebastián, España",DRIVE,12:00,2026-02-27,442.83,268.6,261.7,-6.9,0.5909717047173859
